company_name,address,midc_area,industry_label,business_type,latitude,longitude,phone,website,rating,total_reviews
Oxford assembly automation,"S-Block, W 178/A, MIDC Rd, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Mechanical Engineering,Manufacturer,18.6366973,73.8365471,098605 54663,,4.8,18
Padmatech Industries Pvt Ltd - Unit - I,"Plot No. 219, Sector 10, PCNTDA, MIDC, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Mechanical Engineering,Manufacturer,18.6501161,73.8343144,091461 40044,https://www.padmatechindustries.com/,5,8
Padmatech Industries Pvt Ltd - Unit - II,"Plot No. 239. Sector No. 07, PCNTDA, MIDC, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Mechanical Engineering,Manufacturer,18.6413274,73.8386005,091461 40044,https://www.padmatechindustries.com/,4.5,25
Padmavati Packaging,"Tapkir Nagar, S No 452, Pune Nashik Road, Moshi, Moshi, Pune, Maharashtra 411070, India",Bhosari,General Manufacturing,Manufacturer,18.654174,73.8505922,098226 28119,,4.4,15
Panse Autocomps Private Limited,"Plot No-3/3, F-II Block, M I D C, Pimpri, M I D C, Pune, Maharashtra 411018, India",Bhosari,General Manufacturing,Manufacturer,18.6424116,73.8245108,020 2712 1232,http://www.pansegroup.co.in/,3.1,9
Parag Enterprises,"S 109, MIDC, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,General Manufacturing,Manufacturer,18.623809,73.8430726,,http://www.paragrubber.com/,4.4,7
Parag Precision Works,"Plot No 88/3, Sector 10, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Mechanical Engineering,Manufacturer,18.6497326,73.8322364,077090 74130,https://paragprecisionworks.com/,5,9
Parakh Agro Industries Ltd.,"Third Floor, Parakh House, 1, Boat Club Rd, Bund Garden, Sangamvadi, Pune, Maharashtra 411001, India",Bhosari,Food Processing,Manufacturer,18.5403135,73.8826418,020 6629 6100,https://www.parakhgroup.in/parakh-agro-industries-ltd/,4.6,20
Paras Food Manufacturer,"Shiv Sankalp Society, Shahunagar, MIDC, Chinchwad, Pune, Pimpri-Chinchwad, Maharashtra 411019, India",Bhosari,Food Processing,Manufacturer,18.6566489,73.8080869,,https://www.parasfoods.com/,,
Parmeshwar Rubber Enterprises,"Bapuji Bua Chowk, near Om Sai Washing Center, Shantinagar, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,General Manufacturing,Manufacturer,18.6274894,73.8441171,082085 43960,,5,1
Parvati Machine Tools & Services,"Plot no. 129/B. Sector No.10, PCNTDA, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Mechanical Engineering,Manufacturer,18.6450402,73.8299276,098348 03231,http://parvatimachine.com/,5,37
Patil stitch studio ??,"house no. 3, Nisarga society Maa bhavan, near maha e-seva kendra, Keshav Nagar, Gitai Colony, Chikhali, Pune, Vitthal Nagar, Maharashtra 411062, India",Bhosari,General Manufacturing,Manufacturer,18.6795097,73.8115878,,,5,1
Patson Auto Products Pvt Ltd,"J-248, MIDC Rd, near Wonder Cars, Khande Wasti, Pimpri Chinchwad New Twp Development Authority, MIDC, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Automobile Manufacturing,Manufacturer,18.6409886,73.8294045,020 6611 3537,http://www.patsonauto.com/,3.7,3
Patson Automation,"Office No 101, first floor, Business centre, near Landewadi, opposite to Mahindra showroom, S Block, MIDC, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,General Manufacturing,Manufacturer,18.6228395,73.8394372,070583 65777,https://www.patsonautomation.co.in/,4.9,7
Pavan Industries - (Pipe bending & pressing works),"Plot no :23 sector no : 7, Near, Vishwesgwar chowk, MIDC, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,General Manufacturing,Manufacturer,18.6406949,73.8342028,095955 74040,,4.3,37
Pavitra Packaging,"S. No 189, Jyotibanager, Bhalekar Chowk, Talawade,, Pune, Maharashtra, Pune, Maharashtra 411062, India",Bhosari,General Manufacturing,Manufacturer,18.6837452,73.7877233,,http://www.pavitrapackaging.com/,4.8,4
Pawan Rubber Products,"433/2 Pune Nasik Road Kasarwadi, Nashik Phata Road, Corner, Pune, Maharashtra 411034, India",Bhosari,General Manufacturing,Manufacturer,18.6071574,73.8244338,020 2712 5019,http://www.pawanrubber.com/,4.3,33
Pawana Engineering Projects Pvt. Ltd,"Highway Tower, 16, 4th Floor, Chinchwad, Old Mumbai - Pune Hwy, Kalbhor Nagar, MIDC, Pimpri-Chinchwad, Maharashtra 411019, India",Bhosari,General Manufacturing,Manufacturer,18.648873,73.787404,098223 39774,https://www.pawanaudyog.com/index.html,4.5,6
PAWAR SOLAR ENERGY,"Trimurti Apartment, Trimurti Rd, Krantinagar, Dattawadi, Akurdi, Pune, Pimpri-Chinchwad, Maharashtra 411035, India",Bhosari,Renewable Energy,Manufacturer,18.6511841,73.7776184,080877 06981,,5,12
Pawar Tech Services Pvt. Ltd.,"E05, MIDC, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,IT Services,Manufacturer,18.6285381,73.8272948,093250 11077,http://pawarsoftwares.com/,5,2
PB PLASTICS,"S 13/2, T Block, MIDC, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Plastic Manufacturing,Manufacturer,18.6246478,73.8270681,090110 96655,https://pbplastics.in/,5,4
PCK FOOD TECH SOLUTIONS PVT LTD,"S-234/2/3, S Block, MIDC, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Food Processing,Manufacturer,18.6289349,73.8408595,098227 51721,https://www.pckfoodtechsolutions.in/,4.1,55
Pearl Automation,"J-181, 411026, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,General Manufacturing,Manufacturer,18.6364106,73.8286436,099231 82734,,4.4,14
"Pentagon Assembly Automation Pvt Ltd., Unit I","Block D1, Plot 15/A ,15/A part, MIDC, Chinchwad, Pune, Pimpri-Chinchwad, Maharashtra 411019, India",Bhosari,IT Services,Manufacturer,18.6558041,73.7925019,020 6630 2970,http://www.pentagonassembly.com/,4.7,12
Pentagon Machines and Tools,"Plot No. 39/1/7, F II Block Opp Emcure Pharmaceuticals MIDC, Pimpri Colony, Bhosari, Pune, Maharashtra 411018, India",Bhosari,Mechanical Engineering,Manufacturer,18.6489676,73.8234425,093737 45665,http://www.pentagonmachines.com/,4.8,162
"PERFECT HYDRAULICS INDIA - Hydraulic hose pune,Hydraulic fittings,industrial hose pune,Hose pipe manufacturers in pune,pcmc","Shop no. 17, Sai Samartha Enterprises, sr. No. 24, school, Shree Krishna Puram, S Block, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Food Processing,Manufacturer,18.6324358,73.8373313,098505 44214,https://hydraulichosepipepune.com/,5,14
Perfect Oil Seals & I.R.P,"Plot No.T-84, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,General Manufacturing,Manufacturer,18.629999,73.8303273,020 3064 9761,http://www.posil.co.in/,4.5,8
Perfect Packing Associates,"Plot No.BG/P-191,, opp. Mahindra CIE, MIDC, Bhosari, Maharashtra 411026, India",Bhosari,General Manufacturing,Manufacturer,18.6206096,73.8336523,020 4075 8888,http://perfectpacking.in/,4.1,72
Perfect Pharmaceutical Consultant Private Limited,"Prestige Classic, Prestige Classic building Office no g 4 & 5, d wing Chinchwad station Dawabazar, near Indian Bank, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411019, India",Bhosari,Pharmaceutical Manufacturing,Manufacturer,18.6389048,73.7934408,020 4670 1240,http://www.perfectdossier.com/,4.5,8
Perfect Technologies,"Gat No, 169, Rupeenagar, Talwade, Pimpri-Chinchwad, Maharashtra 411062, India",Bhosari,Plastic Manufacturing,Manufacturer,18.6747413,73.7829081,095528 40033,http://www.perfecttechnology.in/,4.7,11
Perifon Electronics India Pvt Ltd.,"Gat No.1231, Sonawane Wasti Rd, Chikhali, Pune, Vitthal Nagar, Maharashtra 411062, India",Bhosari,Electronics Manufacturing,Manufacturer,18.684334,73.803611,,,5,4
Perseverance Industries,"Sadhguru nagar Kate estate, Bhosari, Pune, Maharashtra 411039, India",Bhosari,Food Processing,Manufacturer,18.6376377,73.8518159,087664 07422,https://www.piipl.co.in/,5,2
PharmaFlex India Pvt. Ltd. - FDA Silicone & Rubber Hose Supplier,"Plot No. 188/17/32, T Block Women’s Entrepreneurs Society, near Faurecia India, MIDC, Bhosari, Pune, Maharashtra 411026, India",Bhosari,Pharmaceutical Manufacturing,Manufacturer,18.6202755,73.8228056,093739 12148,https://www.pharmaflexindia.com/,5,20
"PHOENIX INDUSTRIES-Press Brake Tools, Press Brake Dies & Punch, Punch holder & Inserts, Roller Die, Hemming Tool, Pune/Chakan","247, Khande Wasti, Pimpri Chinchwad New Twp Development Authority, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,IT Services,Manufacturer,18.6449686,73.8265473,083800 99801,https://www.phoenixindustriespune.com/index.php,4.9,33
Picodel Logistics,"Floor No. 2, Spot 18 Mall Wakad - Bhosari BRTS Rd, Wakad, Junction, Pimple Saudagar, Pune, Maharashtra 411017, India",Bhosari,Logistics & Warehousing,Manufacturer,18.5938173,73.7860735,070663 50010,http://picodellogistics.com/,2.3,6
Piezo Tech Industries Pvt Ltd,"EL-7 MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,General Manufacturing,Manufacturer,18.6365383,73.833925,020 2713 0519,http://www.piezotech.in/,4.7,29
Pilon Engineering - UNIT- 1,"Plot No : 513, 2/1, J Block, MIDC, Bhosari, Pune, Maharashtra 411026, India",Bhosari,Mechanical Engineering,Manufacturer,18.6433982,73.8253019,,https://pilonengineering.com/,4,13
Pioneer Rubber Industries Pvt. Ltd.,"18/4, MIDC Rd, Himatnagar, MIDC, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018, India",Bhosari,General Manufacturing,Manufacturer,18.6516323,73.8249966,,,4,4
Pioneer Technology,"Pioneer Technology Survey no. 452/1/1, Saidatta reality, Near Jai Ganesh Samrajya chowk,Alankapuram road, Opp jaywant nagar , Maharashtra Rajya Vakhar mahamandal kendra, PCMC, Moshi, Pune, Maharashtra 411070, India",Bhosari,General Manufacturing,Manufacturer,18.6487734,73.855521,088888 30107,http://www.pioneerautomation.in/,4.6,56
Pixel Pharmaceutical Pvt Ltd.,"JAI GANESH VISION, Office No-324, A-wing, 3rd-floor, Jay, Akurdi, Pimpri-Chinchwad, Maharashtra 411035, India",Bhosari,Pharmaceutical Manufacturing,Manufacturer,18.6482915,73.7847407,095956 53240,http://pixelpharmas.com/,5,4
Piyu Enterprises,"W-270, Anandrao Lande Rd, Indrayani Colony, Indrayani Nagar Sector 2, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Mechanical Engineering,Manufacturer,18.6366253,73.8395081,098230 76121,http://www.piyuezssnterprises.com/,4.9,1247
Piyush Trans Logistic,"Plot No. 128, HAVELI, Sector Number 23, Transport Nagar, Nigdi, Pune, Maharashtra 411044, India",Bhosari,Logistics & Warehousing,Manufacturer,18.6640124,73.7653149,098602 34006,http://www.piyushtranslogistic.com/,4.8,16
PKP Electrical and CCTV Service,"Sr. No. 179, near Ranawade Chawl, panchatara Nagar, Pandharkar Vasti, Ganga Nagar, Akurdi, Pune, Pimpri-Chinchwad, Maharashtra 411035, India",Bhosari,General Manufacturing,Manufacturer,18.6481105,73.7808314,077829 90907,,4.9,123
PLACRAFT ENGINEERING PVT.LTD,"J-214, off WONDER CAR SERVICE STATION, near DIVINE TOOLINGS, Khande Wasti, Pimpri Chinchwad New Twp Development Authority, MIDC, Bhosari, PUNE, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Plastic Manufacturing,Manufacturer,18.6424268,73.8271404,,,4.4,10
PLACRAFT ENGINEERING PVT.LTD,"F-2 BLOCK, plot no. 30/10/01, MIDC, behind TATA MOTORS material gate, Bhosari, pune 411 026, Pune, Maharashtra 411018, India",Bhosari,Plastic Manufacturing,Manufacturer,18.648295,73.8226084,,https://www.sme.in/placraftengg/,,
Planet Robotics( Planetpro Automation Pvt Ltd) Pune,"Gera Imperium Oasis, B303, above Malabar Diamond, near Pimpri Metro Station, Morewadi, Pimpri Colony, Pune, Pimpri-Chinchwad, Maharashtra 411018, India",Bhosari,General Manufacturing,Manufacturer,18.6311069,73.8021323,,https://www.planetrobotics.in/,4.7,3
Plantech Consultants Pvt. Ltd.,"Plot No. 33/1, D-II Block, MIDC, Chinchwad, Pune, Maharashtra 411019, India",Bhosari,Mechanical Engineering,Manufacturer,18.6544995,73.8027584,020 6611 3320,http://plantechindia.net/,4.2,49
PLASTECHFAB,"T, S-05, 80, MIDC Rd, Bhosari, Pune, Maharashtra 411026, India",Bhosari,Plastic Manufacturing,Manufacturer,18.6285945,73.8268817,092265 14132,https://www.indiamart.com/plastech-fab/about-us.html,4.9,14
Plastic Engineering Solution,"Women's Entrepreneur society, T - 188/W-04, opp. D. Y. Patil Law College, MIDC, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Plastic Manufacturing,Manufacturer,18.6203416,73.8224665,094220 86330,http://plasticengineeringsolution.com/,5,2
Plastomech Industries,"S77/, 1, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Plastic Manufacturing,Manufacturer,18.624748,73.839173,020 2712 0618,,3.5,6
Pokket Cafe Thermax Chowk,"Pokket Cafe House, MIDC Pimpri Chinchwad, beside Kotak Bank, industrial area, Thermax Chowk, Pune, Maharashtra 411019, India",Bhosari,Food Processing,Manufacturer,18.6605439,73.79439,077410 04400,http://pokketcafe.com/,4.5,1796
Polychem Industries,"Gat No 1209, Chikhali Akurdi Rd, Talawade, Pune, Vitthal Nagar, Maharashtra 411062, India",Bhosari,Chemical Processing,Manufacturer,18.6841585,73.8049133,096650 65440,https://polychemindustriespune.in/services.html,5,11
"POOJA ELECTRONICS (AS ISO & ROHS, REACH CERTIFIED COMPANY)","sr no, 23, Bhagat Wasti, Dhawade Vasahat, Hanuman Nagar, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Electronics Manufacturing,Manufacturer,18.6302744,73.8448259,078409 40673,,5,2
Poona Electricals,"Plot No. 41, PCNTDA, Sector Number 7, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Electronics Manufacturing,Manufacturer,18.6410072,73.8358533,098238 82418,http://www.poonaelectricals.com/,5,221
Poona Gear Industries,"29/2,Plot no- 3B+ 3rd part, D-1 Block, MIDC, Chinchwad, Pune, Maharashtra 411019, India",Bhosari,IT Services,Manufacturer,18.6543172,73.7911402,093710 11654,http://www.poonagear.com/,4.3,14
Poona Lasers,"171, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,General Manufacturing,Manufacturer,18.6358983,73.8355521,095456 02456,https://www.poonalasers.com/,5,40
Power Formers Engineers Private Limited,"EL-11, Electronic Zone, J Block, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Electronics Manufacturing,Manufacturer,18.6375881,73.8336756,020 4676 8125,http://www.powerformers.com,5,4
Prabodh Nirman,"Gala No-a-79-ff, Pavana Industrial Premises Co-operative Society, T-204, M I D C, Bhosari, Bhosari, Pune, Maharashtra 411026, India",Bhosari,Mechanical Engineering,Manufacturer,18.6234993,73.825273,020 2711 1788,https://www.prabodhnirman.com/,4,7
Prad Machine Tools,"Pavana Industrial Premises, A-19, Plot No-T 204, MIDC Rd, Bhosari, Pune, Maharashtra 411026, India",Bhosari,Mechanical Engineering,Manufacturer,18.6232657,73.8243146,099753 12233,,5,1
Praestans Pvt. Ltd.,"PAP J-21 & 22 J Block, MIDC Rd, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,IT Services,Manufacturer,18.6334063,73.836742,088888 08963,http://praestans.co.in/,3.7,7
Pragati Engineering,"Sector No.: 7, Plot No 49, PCNTDA, MIDC, Bhosari, Pune, Maharashtra 411026, India",Bhosari,Mechanical Engineering,Manufacturer,18.6402966,73.8395936,099220 08250,http://pragatiengg.net/,4.8,10
Pragati Software Solutions,"off No 20, Sai Dham Building Above Vidya Bank, Landewadi, Bhosari, Pune, Maharashtra 411039, India",Bhosari,IT Services,Manufacturer,18.6194577,73.8433777,070305 02010,http://www.pragatisoftware.co.in/,4,42
Praj Electricals,"Saipreetam Park A3, opp. Kinara Colony, Krishnai Colony, Vijay Nagar, Kalewadi, Pimpri-Chinchwad, Maharashtra 411017, India",Bhosari,General Manufacturing,Manufacturer,18.6221031,73.7932287,098220 72288,http://www.prajelectricals.com/,4.9,9
Praksons India Private Limited,"Indrayani Nagar Rd, MIDC,j-302, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Mechanical Engineering,Manufacturer,18.6363317,73.8387112,,http://praksonsindia.wixsite.com/website,,
Pramod Logistics Transport,"Plot No. 86/A, Sector Number 23, Shree Vihar, Transport Nagar, Nigdi, Pune, Pimpri-Chinchwad, Maharashtra 411044, India",Bhosari,Logistics & Warehousing,Manufacturer,18.6641843,73.7676214,,http://www.pramodlogistic.com/,5,6
Pranav Textile,"220, J Block, Pimpri Chinchwad New Twp Development Authority, MIDC, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,General Manufacturing,Manufacturer,18.643273,73.8283697,,,,
"Prasanna Engineers-Dies Manufacturer,Carbide Die,pharmaceutical tablet dies manufacturer Pune India","Bhosari, Plot No J-478/1, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Mechanical Engineering,Manufacturer,18.6434591,73.8256942,098508 89144,https://www.prasannaengineers.com/,4.9,22
Prashank Tech,"Office No 71, Dolphin Capital, Telco Rd, near MSEDCL Power House, MIDC, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,General Manufacturing,Manufacturer,18.6309488,73.8310829,097637 50945,http://prashanktech.com/,4,6
PRASHANT ENGINEERING,"W-117, S Block, MIDC, Bhosari , Pune 26, Pune, Maharashtra 411026, India",Bhosari,Mechanical Engineering,Manufacturer,18.6332976,73.8340841,,http://www.prashantengineering.com/,4.4,17
Pratibha Enterprises – Dunnage Air Bag Manufacturers| Cord Strap Buckle|Lashing Belt|Tensioner tools|Cam Buckle Manufacturers,"J Block Plot No 280 MIDC Bhosari Pune, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,General Manufacturing,Manufacturer,18.6449544,73.826387,099227 79519,https://www.pratibhaenterprises.com/,4.8,26
Pratik Fabrication Work,"Shivparvati, Housing Society, More Vasti, Chikhali, Pune, Vitthal Nagar, Maharashtra 411062, India",Bhosari,General Manufacturing,Manufacturer,18.6784327,73.7998237,098508 41505,https://pratik-fabrication-designs-79396.lovable.app/,4.9,112
Pravin Steel,"SHOP NO.3, SWASTIK INDUSTRIES COMPLEX, PLOT NO.23, SECT.NO.10, PCNTDA, MIDC, Bhosari, PUNE, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,IT Services,Manufacturer,18.6445884,73.8329978,090961 38229,http://www.pravinsteel.in/,5,40
Precious Enterprises - Customized Mould Base Pune,"Plot no T - 165, Priyadarshani Mahila swayamrojgar, Ind. Premises Co Op Soc Ltd, 1/ 2, MIDC, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Plastic Manufacturing,Manufacturer,18.6226628,73.8278985,096651 66634,http://www.preciousmouldbase.com/,4.2,10
Precise Cutting Tools,"X, 13, opp. Philips India, General Block, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Mechanical Engineering,Manufacturer,18.6221334,73.8346919,098506 43212,http://www.precisecuttingtools.com/,4.3,19
Precisemake Industries -Corrugated box manufacturer in Pune,"Gat No, Mahalaxmi Industrial Estate, 1403, Sonawane Wasti Rd, Jyotiba Nagar, Chikhali, Pune, Vitthal Nagar, Maharashtra 411062, India",Bhosari,General Manufacturing,Manufacturer,18.6855869,73.7980456,,http://www.precisemakeind.com/,5,1
PRECISION DESIGN ENGINEERING CONSULTANT - INDIA,"Tata Motors, near Pimpri, Sai-Niketan Housing Society, G Block, MIDC, Chinchwad, Pune, Pimpri-Chinchwad, Maharashtra 411019, India",Bhosari,Mechanical Engineering,Manufacturer,18.6579284,73.8103358,099218 17098,http://www.precisiondesigners.com/,5,38
Precision Engineering Works,"S-134 MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,General Manufacturing,Manufacturer,18.6293939,73.8394307,,http://www.vipulbright.com/precision_root/address_location_map.html,4.1,71
Precitech Engineering Works,"J 507, Khande Wasti, Pimpri Chinchwad New Twp Development Authority, MIDC, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Bhosari,Mechanical Engineering,Manufacturer,18.6422714,73.8260981,098605 27052,,5,1
Premier Oilskim Systems Pvt. Ltd,"Plot No. T – 165 / 3 / 7, Priyadarshani Industrial Estate, MIDC, Bhosari, Pune, Maharashtra 411026, India",Bhosari,Mechanical Engineering,Manufacturer,18.6221918,73.8283574,094220 05688,https://www.oilskimmer.in/enquiry.php,3.6,5
Premier Packaging Industries,"D-1 Block, MIDC, Chinchwad, Pimpri-Chinchwad, Pune, Maharashtra 411019, India",Bhosari,IT Services,Manufacturer,18.6574309,73.7960714,020 2747 2209,,4,1
